"","id","community","housing_type","gender","tenure","hhhead_relation","business_owned","business_type","primary_dw_source","reasons_primary_dw","secondary_dw_source","reasons_secondary_dw","preferred_brand","primary_water_source","secondary_water_source","payment_mode","daily_hh_water_cost","daily_hh_water_cost_phhm","coping_mechanisms","time_of_last_coping","dbl_variable","value"
"792",88,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","na","pay_to_fetch","5","2.5","sachet_to_cook","last_year","days_struggle",0
"793",89,"kg","compound_house","female","rented","self","yes","shop","packaged","cultural_norms;","packaged","convenience","none","piped_to_compound","commercial_tap","both","4","1","na","na","years_in_community",15
"794",89,"kg","compound_house","female","rented","self","yes","shop","packaged","cultural_norms;","packaged","convenience","none","piped_to_compound","commercial_tap","both","4","1","na","na","adult_count",4
"795",89,"kg","compound_house","female","rented","self","yes","shop","packaged","cultural_norms;","packaged","convenience","none","piped_to_compound","commercial_tap","both","4","1","na","na","child_count",1
"796",89,"kg","compound_house","female","rented","self","yes","shop","packaged","cultural_norms;","packaged","convenience","none","piped_to_compound","commercial_tap","both","4","1","na","na","hh_size",5
"797",89,"kg","compound_house","female","rented","self","yes","shop","packaged","cultural_norms;","packaged","convenience","none","piped_to_compound","commercial_tap","both","4","1","na","na","rooms_in_hh",2
"798",89,"kg","compound_house","female","rented","self","yes","shop","packaged","cultural_norms;","packaged","convenience","none","piped_to_compound","commercial_tap","both","4","1","na","na","density",2.5
"799",89,"kg","compound_house","female","rented","self","yes","shop","packaged","cultural_norms;","packaged","convenience","none","piped_to_compound","commercial_tap","both","4","1","na","na","daily_dw_cost_pp",1.5
"800",89,"kg","compound_house","female","rented","self","yes","shop","packaged","cultural_norms;","packaged","convenience","none","piped_to_compound","commercial_tap","both","4","1","na","na","storage",500
"801",89,"kg","compound_house","female","rented","self","yes","shop","packaged","cultural_norms;","packaged","convenience","none","piped_to_compound","commercial_tap","both","4","1","na","na","days_struggle",0
"802",90,"kg","compound_house","female","no_payment","self","no","na","packaged","temperature;cleanliness","commercial_tap","convenience","none","commercial_tap","commercial_tap;borehole","pay_to_fetch","5.1857142857142859","1.7285714285714286","skipped_cooking;skipped_bathing;skipped_laundry","over_year_ago","years_in_community",30
"803",90,"kg","compound_house","female","no_payment","self","no","na","packaged","temperature;cleanliness","commercial_tap","convenience","none","commercial_tap","commercial_tap;borehole","pay_to_fetch","5.1857142857142859","1.7285714285714286","skipped_cooking;skipped_bathing;skipped_laundry","over_year_ago","adult_count",3
"804",90,"kg","compound_house","female","no_payment","self","no","na","packaged","temperature;cleanliness","commercial_tap","convenience","none","commercial_tap","commercial_tap;borehole","pay_to_fetch","5.1857142857142859","1.7285714285714286","skipped_cooking;skipped_bathing;skipped_laundry","over_year_ago","child_count",2
"805",90,"kg","compound_house","female","no_payment","self","no","na","packaged","temperature;cleanliness","commercial_tap","convenience","none","commercial_tap","commercial_tap;borehole","pay_to_fetch","5.1857142857142859","1.7285714285714286","skipped_cooking;skipped_bathing;skipped_laundry","over_year_ago","hh_size",5
"806",90,"kg","compound_house","female","no_payment","self","no","na","packaged","temperature;cleanliness","commercial_tap","convenience","none","commercial_tap","commercial_tap;borehole","pay_to_fetch","5.1857142857142859","1.7285714285714286","skipped_cooking;skipped_bathing;skipped_laundry","over_year_ago","rooms_in_hh",1
"807",90,"kg","compound_house","female","no_payment","self","no","na","packaged","temperature;cleanliness","commercial_tap","convenience","none","commercial_tap","commercial_tap;borehole","pay_to_fetch","5.1857142857142859","1.7285714285714286","skipped_cooking;skipped_bathing;skipped_laundry","over_year_ago","density",5
"808",90,"kg","compound_house","female","no_payment","self","no","na","packaged","temperature;cleanliness","commercial_tap","convenience","none","commercial_tap","commercial_tap;borehole","pay_to_fetch","5.1857142857142859","1.7285714285714286","skipped_cooking;skipped_bathing;skipped_laundry","over_year_ago","daily_dw_cost_pp",1.5
"809",90,"kg","compound_house","female","no_payment","self","no","na","packaged","temperature;cleanliness","commercial_tap","convenience","none","commercial_tap","commercial_tap;borehole","pay_to_fetch","5.1857142857142859","1.7285714285714286","skipped_cooking;skipped_bathing;skipped_laundry","over_year_ago","storage",500
"810",90,"kg","compound_house","female","no_payment","self","no","na","packaged","temperature;cleanliness","commercial_tap","convenience","none","commercial_tap","commercial_tap;borehole","pay_to_fetch","5.1857142857142859","1.7285714285714286","skipped_cooking;skipped_bathing;skipped_laundry","over_year_ago","days_struggle",0
"811",91,"kg","compound_house","female","rented","self","no","na","packaged","convenience;availability","na","na","none","commercial_tap","packaged","pay_to_fetch","4.5","4.5","sachet_to_bathe","last_30_days","years_in_community",30
"812",91,"kg","compound_house","female","rented","self","no","na","packaged","convenience;availability","na","na","none","commercial_tap","packaged","pay_to_fetch","4.5","4.5","sachet_to_bathe","last_30_days","adult_count",1
"813",91,"kg","compound_house","female","rented","self","no","na","packaged","convenience;availability","na","na","none","commercial_tap","packaged","pay_to_fetch","4.5","4.5","sachet_to_bathe","last_30_days","child_count",3
"814",91,"kg","compound_house","female","rented","self","no","na","packaged","convenience;availability","na","na","none","commercial_tap","packaged","pay_to_fetch","4.5","4.5","sachet_to_bathe","last_30_days","hh_size",4
"815",91,"kg","compound_house","female","rented","self","no","na","packaged","convenience;availability","na","na","none","commercial_tap","packaged","pay_to_fetch","4.5","4.5","sachet_to_bathe","last_30_days","rooms_in_hh",1
"816",91,"kg","compound_house","female","rented","self","no","na","packaged","convenience;availability","na","na","none","commercial_tap","packaged","pay_to_fetch","4.5","4.5","sachet_to_bathe","last_30_days","density",4
"817",91,"kg","compound_house","female","rented","self","no","na","packaged","convenience;availability","na","na","none","commercial_tap","packaged","pay_to_fetch","4.5","4.5","sachet_to_bathe","last_30_days","daily_dw_cost_pp",2.25
"818",91,"kg","compound_house","female","rented","self","no","na","packaged","convenience;availability","na","na","none","commercial_tap","packaged","pay_to_fetch","4.5","4.5","sachet_to_bathe","last_30_days","storage",250
"819",91,"kg","compound_house","female","rented","self","no","na","packaged","convenience;availability","na","na","none","commercial_tap","packaged","pay_to_fetch","4.5","4.5","sachet_to_bathe","last_30_days","days_struggle",2
"820",92,"kg","compound_house","male","owned","self","yes","shop","packaged","cleanliness;trustworthiness","na","na","none","piped_to_home","commercial_tap","both","1","0.33333333333333331","na","na","years_in_community",67
"821",92,"kg","compound_house","male","owned","self","yes","shop","packaged","cleanliness;trustworthiness","na","na","none","piped_to_home","commercial_tap","both","1","0.33333333333333331","na","na","adult_count",3
"822",92,"kg","compound_house","male","owned","self","yes","shop","packaged","cleanliness;trustworthiness","na","na","none","piped_to_home","commercial_tap","both","1","0.33333333333333331","na","na","child_count",2
"823",92,"kg","compound_house","male","owned","self","yes","shop","packaged","cleanliness;trustworthiness","na","na","none","piped_to_home","commercial_tap","both","1","0.33333333333333331","na","na","hh_size",5
"824",92,"kg","compound_house","male","owned","self","yes","shop","packaged","cleanliness;trustworthiness","na","na","none","piped_to_home","commercial_tap","both","1","0.33333333333333331","na","na","rooms_in_hh",2
"825",92,"kg","compound_house","male","owned","self","yes","shop","packaged","cleanliness;trustworthiness","na","na","none","piped_to_home","commercial_tap","both","1","0.33333333333333331","na","na","density",2.5
"826",92,"kg","compound_house","male","owned","self","yes","shop","packaged","cleanliness;trustworthiness","na","na","none","piped_to_home","commercial_tap","both","1","0.33333333333333331","na","na","daily_dw_cost_pp",1.8
"827",92,"kg","compound_house","male","owned","self","yes","shop","packaged","cleanliness;trustworthiness","na","na","none","piped_to_home","commercial_tap","both","1","0.33333333333333331","na","na","storage",300
"828",92,"kg","compound_house","male","owned","self","yes","shop","packaged","cleanliness;trustworthiness","na","na","none","piped_to_home","commercial_tap","both","1","0.33333333333333331","na","na","days_struggle",0
"829",93,"kg","compound_house","female","no_payment","child","yes","food","packaged","cultural_norms;","piped_to_compound","availability","none","piped_to_compound","na","pay_to_fetch","4.0571428571428569","2.0285714285714285","na","na","years_in_community",66
"830",93,"kg","compound_house","female","no_payment","child","yes","food","packaged","cultural_norms;","piped_to_compound","availability","none","piped_to_compound","na","pay_to_fetch","4.0571428571428569","2.0285714285714285","na","na","adult_count",2
"831",93,"kg","compound_house","female","no_payment","child","yes","food","packaged","cultural_norms;","piped_to_compound","availability","none","piped_to_compound","na","pay_to_fetch","4.0571428571428569","2.0285714285714285","na","na","child_count",0
"832",93,"kg","compound_house","female","no_payment","child","yes","food","packaged","cultural_norms;","piped_to_compound","availability","none","piped_to_compound","na","pay_to_fetch","4.0571428571428569","2.0285714285714285","na","na","hh_size",2
"833",93,"kg","compound_house","female","no_payment","child","yes","food","packaged","cultural_norms;","piped_to_compound","availability","none","piped_to_compound","na","pay_to_fetch","4.0571428571428569","2.0285714285714285","na","na","rooms_in_hh",2
"834",93,"kg","compound_house","female","no_payment","child","yes","food","packaged","cultural_norms;","piped_to_compound","availability","none","piped_to_compound","na","pay_to_fetch","4.0571428571428569","2.0285714285714285","na","na","density",1
"835",93,"kg","compound_house","female","no_payment","child","yes","food","packaged","cultural_norms;","piped_to_compound","availability","none","piped_to_compound","na","pay_to_fetch","4.0571428571428569","2.0285714285714285","na","na","daily_dw_cost_pp",1.5
"836",93,"kg","compound_house","female","no_payment","child","yes","food","packaged","cultural_norms;","piped_to_compound","availability","none","piped_to_compound","na","pay_to_fetch","4.0571428571428569","2.0285714285714285","na","na","storage",700
"837",93,"kg","compound_house","female","no_payment","child","yes","food","packaged","cultural_norms;","piped_to_compound","availability","none","piped_to_compound","na","pay_to_fetch","4.0571428571428569","2.0285714285714285","na","na","days_struggle",0
"838",94,"kg","block_unit","female","no_payment","child","no","na","packaged","cleanliness;trustworthiness","piped_to_compound","money","none","piped_to_compound","na","pay_to_fetch","2.5142857142857147","1.2571428571428573","sachet_to_cook;skipped_laundry","last_year","years_in_community",28
"839",94,"kg","block_unit","female","no_payment","child","no","na","packaged","cleanliness;trustworthiness","piped_to_compound","money","none","piped_to_compound","na","pay_to_fetch","2.5142857142857147","1.2571428571428573","sachet_to_cook;skipped_laundry","last_year","adult_count",2
"840",94,"kg","block_unit","female","no_payment","child","no","na","packaged","cleanliness;trustworthiness","piped_to_compound","money","none","piped_to_compound","na","pay_to_fetch","2.5142857142857147","1.2571428571428573","sachet_to_cook;skipped_laundry","last_year","child_count",3
"841",94,"kg","block_unit","female","no_payment","child","no","na","packaged","cleanliness;trustworthiness","piped_to_compound","money","none","piped_to_compound","na","pay_to_fetch","2.5142857142857147","1.2571428571428573","sachet_to_cook;skipped_laundry","last_year","hh_size",5
"842",94,"kg","block_unit","female","no_payment","child","no","na","packaged","cleanliness;trustworthiness","piped_to_compound","money","none","piped_to_compound","na","pay_to_fetch","2.5142857142857147","1.2571428571428573","sachet_to_cook;skipped_laundry","last_year","rooms_in_hh",1
"843",94,"kg","block_unit","female","no_payment","child","no","na","packaged","cleanliness;trustworthiness","piped_to_compound","money","none","piped_to_compound","na","pay_to_fetch","2.5142857142857147","1.2571428571428573","sachet_to_cook;skipped_laundry","last_year","density",5
"844",94,"kg","block_unit","female","no_payment","child","no","na","packaged","cleanliness;trustworthiness","piped_to_compound","money","none","piped_to_compound","na","pay_to_fetch","2.5142857142857147","1.2571428571428573","sachet_to_cook;skipped_laundry","last_year","daily_dw_cost_pp",2.6
"845",94,"kg","block_unit","female","no_payment","child","no","na","packaged","cleanliness;trustworthiness","piped_to_compound","money","none","piped_to_compound","na","pay_to_fetch","2.5142857142857147","1.2571428571428573","sachet_to_cook;skipped_laundry","last_year","storage",600
"846",94,"kg","block_unit","female","no_payment","child","no","na","packaged","cleanliness;trustworthiness","piped_to_compound","money","none","piped_to_compound","na","pay_to_fetch","2.5142857142857147","1.2571428571428573","sachet_to_cook;skipped_laundry","last_year","days_struggle",0
"847",95,"kg","compound_house","female","rented","self","yes","salon","packaged","cleanliness","rainwater","money;cleanliness","high_end","piped_to_compound","na","pay_to_fetch","11","11","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;closed_business;skipped_laundry","last_year","years_in_community",4
"848",95,"kg","compound_house","female","rented","self","yes","salon","packaged","cleanliness","rainwater","money;cleanliness","high_end","piped_to_compound","na","pay_to_fetch","11","11","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;closed_business;skipped_laundry","last_year","adult_count",1
"849",95,"kg","compound_house","female","rented","self","yes","salon","packaged","cleanliness","rainwater","money;cleanliness","high_end","piped_to_compound","na","pay_to_fetch","11","11","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;closed_business;skipped_laundry","last_year","child_count",0
"850",95,"kg","compound_house","female","rented","self","yes","salon","packaged","cleanliness","rainwater","money;cleanliness","high_end","piped_to_compound","na","pay_to_fetch","11","11","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;closed_business;skipped_laundry","last_year","hh_size",1
"851",95,"kg","compound_house","female","rented","self","yes","salon","packaged","cleanliness","rainwater","money;cleanliness","high_end","piped_to_compound","na","pay_to_fetch","11","11","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;closed_business;skipped_laundry","last_year","rooms_in_hh",1
"852",95,"kg","compound_house","female","rented","self","yes","salon","packaged","cleanliness","rainwater","money;cleanliness","high_end","piped_to_compound","na","pay_to_fetch","11","11","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;closed_business;skipped_laundry","last_year","density",1
"853",95,"kg","compound_house","female","rented","self","yes","salon","packaged","cleanliness","rainwater","money;cleanliness","high_end","piped_to_compound","na","pay_to_fetch","11","11","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;closed_business;skipped_laundry","last_year","daily_dw_cost_pp",5
"854",95,"kg","compound_house","female","rented","self","yes","salon","packaged","cleanliness","rainwater","money;cleanliness","high_end","piped_to_compound","na","pay_to_fetch","11","11","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;closed_business;skipped_laundry","last_year","storage",1000
"855",95,"kg","compound_house","female","rented","self","yes","salon","packaged","cleanliness","rainwater","money;cleanliness","high_end","piped_to_compound","na","pay_to_fetch","11","11","sachet_to_cook;skipped_cooking;sachet_to_bathe;skipped_bathing;closed_business;skipped_laundry","last_year","days_struggle",0
"856",96,"kg","compound_house","female","no_payment","child","yes","tailoring","packaged","cleanliness;health","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","4.5","2.25","sachet_to_cook","last_30_days","years_in_community",12
"857",96,"kg","compound_house","female","no_payment","child","yes","tailoring","packaged","cleanliness;health","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","4.5","2.25","sachet_to_cook","last_30_days","adult_count",2
"858",96,"kg","compound_house","female","no_payment","child","yes","tailoring","packaged","cleanliness;health","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","4.5","2.25","sachet_to_cook","last_30_days","child_count",4
"859",96,"kg","compound_house","female","no_payment","child","yes","tailoring","packaged","cleanliness;health","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","4.5","2.25","sachet_to_cook","last_30_days","hh_size",6
"860",96,"kg","compound_house","female","no_payment","child","yes","tailoring","packaged","cleanliness;health","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","4.5","2.25","sachet_to_cook","last_30_days","rooms_in_hh",1
"861",96,"kg","compound_house","female","no_payment","child","yes","tailoring","packaged","cleanliness;health","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","4.5","2.25","sachet_to_cook","last_30_days","density",6
"862",96,"kg","compound_house","female","no_payment","child","yes","tailoring","packaged","cleanliness;health","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","4.5","2.25","sachet_to_cook","last_30_days","daily_dw_cost_pp",10
"863",96,"kg","compound_house","female","no_payment","child","yes","tailoring","packaged","cleanliness;health","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","4.5","2.25","sachet_to_cook","last_30_days","storage",750
"864",96,"kg","compound_house","female","no_payment","child","yes","tailoring","packaged","cleanliness;health","na","na","high_end","commercial_tap","commercial_tap","pay_to_fetch","4.5","2.25","sachet_to_cook","last_30_days","days_struggle",1
"865",97,"kg","compound_house","female","no_payment","self","no","na","piped_to_compound","taste","packaged","other","none","piped_to_compound","borehole","pay_to_fetch","1.6285714285714286","0.81428571428571428","na","na","years_in_community",73
"866",97,"kg","compound_house","female","no_payment","self","no","na","piped_to_compound","taste","packaged","other","none","piped_to_compound","borehole","pay_to_fetch","1.6285714285714286","0.81428571428571428","na","na","adult_count",2
"867",97,"kg","compound_house","female","no_payment","self","no","na","piped_to_compound","taste","packaged","other","none","piped_to_compound","borehole","pay_to_fetch","1.6285714285714286","0.81428571428571428","na","na","child_count",0
"868",97,"kg","compound_house","female","no_payment","self","no","na","piped_to_compound","taste","packaged","other","none","piped_to_compound","borehole","pay_to_fetch","1.6285714285714286","0.81428571428571428","na","na","hh_size",2
"869",97,"kg","compound_house","female","no_payment","self","no","na","piped_to_compound","taste","packaged","other","none","piped_to_compound","borehole","pay_to_fetch","1.6285714285714286","0.81428571428571428","na","na","rooms_in_hh",1
"870",97,"kg","compound_house","female","no_payment","self","no","na","piped_to_compound","taste","packaged","other","none","piped_to_compound","borehole","pay_to_fetch","1.6285714285714286","0.81428571428571428","na","na","density",2
"871",97,"kg","compound_house","female","no_payment","self","no","na","piped_to_compound","taste","packaged","other","none","piped_to_compound","borehole","pay_to_fetch","1.6285714285714286","0.81428571428571428","na","na","daily_dw_cost_pp",0.15
"872",97,"kg","compound_house","female","no_payment","self","no","na","piped_to_compound","taste","packaged","other","none","piped_to_compound","borehole","pay_to_fetch","1.6285714285714286","0.81428571428571428","na","na","storage",400
"873",97,"kg","compound_house","female","no_payment","self","no","na","piped_to_compound","taste","packaged","other","none","piped_to_compound","borehole","pay_to_fetch","1.6285714285714286","0.81428571428571428","na","na","days_struggle",0
"874",98,"kg","compound_house","female","rented","self","no","na","packaged","health","packaged","money","none","piped_to_compound","na","shares_bill","na","na","sachet_to_cook","last_7_days","years_in_community",70
"875",98,"kg","compound_house","female","rented","self","no","na","packaged","health","packaged","money","none","piped_to_compound","na","shares_bill","na","na","sachet_to_cook","last_7_days","adult_count",2
"876",98,"kg","compound_house","female","rented","self","no","na","packaged","health","packaged","money","none","piped_to_compound","na","shares_bill","na","na","sachet_to_cook","last_7_days","child_count",0
"877",98,"kg","compound_house","female","rented","self","no","na","packaged","health","packaged","money","none","piped_to_compound","na","shares_bill","na","na","sachet_to_cook","last_7_days","hh_size",2
"878",98,"kg","compound_house","female","rented","self","no","na","packaged","health","packaged","money","none","piped_to_compound","na","shares_bill","na","na","sachet_to_cook","last_7_days","rooms_in_hh",1
"879",98,"kg","compound_house","female","rented","self","no","na","packaged","health","packaged","money","none","piped_to_compound","na","shares_bill","na","na","sachet_to_cook","last_7_days","density",2
"880",98,"kg","compound_house","female","rented","self","no","na","packaged","health","packaged","money","none","piped_to_compound","na","shares_bill","na","na","sachet_to_cook","last_7_days","daily_dw_cost_pp",8.5
"881",98,"kg","compound_house","female","rented","self","no","na","packaged","health","packaged","money","none","piped_to_compound","na","shares_bill","na","na","sachet_to_cook","last_7_days","storage",375
"882",98,"kg","compound_house","female","rented","self","no","na","packaged","health","packaged","money","none","piped_to_compound","na","shares_bill","na","na","sachet_to_cook","last_7_days","days_struggle",0
"883",99,"kg","compound_house","female","no_payment","self","yes","water","packaged","cleanliness;trustworthiness","na","na","mid_range","piped_to_compound","commercial_tap","shares_bill","na","na","skipped_cooking;sachet_to_bathe","last_year","years_in_community",30
"884",99,"kg","compound_house","female","no_payment","self","yes","water","packaged","cleanliness;trustworthiness","na","na","mid_range","piped_to_compound","commercial_tap","shares_bill","na","na","skipped_cooking;sachet_to_bathe","last_year","adult_count",1
"885",99,"kg","compound_house","female","no_payment","self","yes","water","packaged","cleanliness;trustworthiness","na","na","mid_range","piped_to_compound","commercial_tap","shares_bill","na","na","skipped_cooking;sachet_to_bathe","last_year","child_count",1
"886",99,"kg","compound_house","female","no_payment","self","yes","water","packaged","cleanliness;trustworthiness","na","na","mid_range","piped_to_compound","commercial_tap","shares_bill","na","na","skipped_cooking;sachet_to_bathe","last_year","hh_size",2
"887",99,"kg","compound_house","female","no_payment","self","yes","water","packaged","cleanliness;trustworthiness","na","na","mid_range","piped_to_compound","commercial_tap","shares_bill","na","na","skipped_cooking;sachet_to_bathe","last_year","rooms_in_hh",1
"888",99,"kg","compound_house","female","no_payment","self","yes","water","packaged","cleanliness;trustworthiness","na","na","mid_range","piped_to_compound","commercial_tap","shares_bill","na","na","skipped_cooking;sachet_to_bathe","last_year","density",2
"889",99,"kg","compound_house","female","no_payment","self","yes","water","packaged","cleanliness;trustworthiness","na","na","mid_range","piped_to_compound","commercial_tap","shares_bill","na","na","skipped_cooking;sachet_to_bathe","last_year","daily_dw_cost_pp",1.73333333333333
"890",99,"kg","compound_house","female","no_payment","self","yes","water","packaged","cleanliness;trustworthiness","na","na","mid_range","piped_to_compound","commercial_tap","shares_bill","na","na","skipped_cooking;sachet_to_bathe","last_year","storage",500
"891",99,"kg","compound_house","female","no_payment","self","yes","water","packaged","cleanliness;trustworthiness","na","na","mid_range","piped_to_compound","commercial_tap","shares_bill","na","na","skipped_cooking;sachet_to_bathe","last_year","days_struggle",0
"892",100,"kg","compound_house","female","no_payment","relative","no","na","piped_to_compound","affordability;trustworthiness","na","na","na","piped_to_compound","na","shares_bill","na","na","na","na","years_in_community",73
"893",100,"kg","compound_house","female","no_payment","relative","no","na","piped_to_compound","affordability;trustworthiness","na","na","na","piped_to_compound","na","shares_bill","na","na","na","na","adult_count",4
"894",100,"kg","compound_house","female","no_payment","relative","no","na","piped_to_compound","affordability;trustworthiness","na","na","na","piped_to_compound","na","shares_bill","na","na","na","na","child_count",2
"895",100,"kg","compound_house","female","no_payment","relative","no","na","piped_to_compound","affordability;trustworthiness","na","na","na","piped_to_compound","na","shares_bill","na","na","na","na","hh_size",6
"896",100,"kg","compound_house","female","no_payment","relative","no","na","piped_to_compound","affordability;trustworthiness","na","na","na","piped_to_compound","na","shares_bill","na","na","na","na","rooms_in_hh",3
"897",100,"kg","compound_house","female","no_payment","relative","no","na","piped_to_compound","affordability;trustworthiness","na","na","na","piped_to_compound","na","shares_bill","na","na","na","na","density",2
"898",100,"kg","compound_house","female","no_payment","relative","no","na","piped_to_compound","affordability;trustworthiness","na","na","na","piped_to_compound","na","shares_bill","na","na","na","na","daily_dw_cost_pp",0.11
"899",100,"kg","compound_house","female","no_payment","relative","no","na","piped_to_compound","affordability;trustworthiness","na","na","na","piped_to_compound","na","shares_bill","na","na","na","na","storage",800
"900",100,"kg","compound_house","female","no_payment","relative","no","na","piped_to_compound","affordability;trustworthiness","na","na","na","piped_to_compound","na","shares_bill","na","na","na","na","days_struggle",0
"901",101,"kg","compound_house","female","rented","self","no","na","piped_to_compound","affordability;taste","packaged","availability","none","piped_to_compound","na","pay_to_fetch","2.2000000000000002","1.1000000000000001","sachet_to_cook","last_3_days","years_in_community",13
"902",101,"kg","compound_house","female","rented","self","no","na","piped_to_compound","affordability;taste","packaged","availability","none","piped_to_compound","na","pay_to_fetch","2.2000000000000002","1.1000000000000001","sachet_to_cook","last_3_days","adult_count",2
"903",101,"kg","compound_house","female","rented","self","no","na","piped_to_compound","affordability;taste","packaged","availability","none","piped_to_compound","na","pay_to_fetch","2.2000000000000002","1.1000000000000001","sachet_to_cook","last_3_days","child_count",5
"904",101,"kg","compound_house","female","rented","self","no","na","piped_to_compound","affordability;taste","packaged","availability","none","piped_to_compound","na","pay_to_fetch","2.2000000000000002","1.1000000000000001","sachet_to_cook","last_3_days","hh_size",7
"905",101,"kg","compound_house","female","rented","self","no","na","piped_to_compound","affordability;taste","packaged","availability","none","piped_to_compound","na","pay_to_fetch","2.2000000000000002","1.1000000000000001","sachet_to_cook","last_3_days","rooms_in_hh",2
"906",101,"kg","compound_house","female","rented","self","no","na","piped_to_compound","affordability;taste","packaged","availability","none","piped_to_compound","na","pay_to_fetch","2.2000000000000002","1.1000000000000001","sachet_to_cook","last_3_days","density",3.5
"907",101,"kg","compound_house","female","rented","self","no","na","piped_to_compound","affordability;taste","packaged","availability","none","piped_to_compound","na","pay_to_fetch","2.2000000000000002","1.1000000000000001","sachet_to_cook","last_3_days","daily_dw_cost_pp",0.25
"908",101,"kg","compound_house","female","rented","self","no","na","piped_to_compound","affordability;taste","packaged","availability","none","piped_to_compound","na","pay_to_fetch","2.2000000000000002","1.1000000000000001","sachet_to_cook","last_3_days","storage",1500
"909",101,"kg","compound_house","female","rented","self","no","na","piped_to_compound","affordability;taste","packaged","availability","none","piped_to_compound","na","pay_to_fetch","2.2000000000000002","1.1000000000000001","sachet_to_cook","last_3_days","days_struggle",2
"910",102,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","commercial_tap","shares_bill","na","na","na","na","years_in_community",11
"911",102,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","commercial_tap","shares_bill","na","na","na","na","adult_count",2
"912",102,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","commercial_tap","shares_bill","na","na","na","na","child_count",2
"913",102,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","commercial_tap","shares_bill","na","na","na","na","hh_size",4
"914",102,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","commercial_tap","shares_bill","na","na","na","na","rooms_in_hh",1
"915",102,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","commercial_tap","shares_bill","na","na","na","na","density",4
"916",102,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","commercial_tap","shares_bill","na","na","na","na","daily_dw_cost_pp",1.5
"917",102,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","commercial_tap","shares_bill","na","na","na","na","storage",500
"918",102,"kg","compound_house","female","rented","self","no","na","packaged","cleanliness","na","na","none","piped_to_compound","commercial_tap","shares_bill","na","na","na","na","days_struggle",0
"919",103,"kg","block_unit","female","rented","self","yes","tailoring","packaged","cleanliness;trustworthiness;health","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","5","5","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_30_days","years_in_community",4
"920",103,"kg","block_unit","female","rented","self","yes","tailoring","packaged","cleanliness;trustworthiness;health","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","5","5","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_30_days","adult_count",1
"921",103,"kg","block_unit","female","rented","self","yes","tailoring","packaged","cleanliness;trustworthiness;health","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","5","5","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_30_days","child_count",2
"922",103,"kg","block_unit","female","rented","self","yes","tailoring","packaged","cleanliness;trustworthiness;health","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","5","5","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_30_days","hh_size",3
"923",103,"kg","block_unit","female","rented","self","yes","tailoring","packaged","cleanliness;trustworthiness;health","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","5","5","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_30_days","rooms_in_hh",1
"924",103,"kg","block_unit","female","rented","self","yes","tailoring","packaged","cleanliness;trustworthiness;health","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","5","5","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_30_days","density",3
"925",103,"kg","block_unit","female","rented","self","yes","tailoring","packaged","cleanliness;trustworthiness;health","na","na","none","piped_to_compound","commercial_tap","pay_to_fetch","5","5","sachet_to_cook;sachet_to_bathe;skipped_laundry","last_30_days","daily_dw_cost_pp",2.25
